smiles,logP,qed,SAS
"Cc1nn(C)c(C)c1Cn1c(=S)[nH]c2cc(F)ccc21
",3.23663,0.724240838578,2.464665445741087
"COCCCNC(=O)/C(C#N)=C1\N=C(NC(=O)c2cccc(Cl)c2)c2ccccc21
",2.91758,0.420344375135,2.528800910566245
"COc1cc(NC(=O)CN2C(=O)N[C@](C)(c3ccc(C)cc3)C2=O)c(OC)cc1Cl
",3.07132,0.676775572604,2.634723445120964
"CC[C@H](C)[NH2+]Cc1nc2c(s1)CCC2
",1.4937,0.811016034452,4.2817017335345735
"COc1ccc(S(=O)(=O)N[C@H](C)Cc2cccs2)cc1Cl
",3.3196,0.857748541523,2.519042712571688
"[NH3+]C[C@H]1CC[C@@H](C(=O)N2CCC[C@H](CO)C2)O1
",-0.9932,0.7013516111120001,4.118393877525427
"O=C(Cn1ccccc1=O)NCc1nc2ccc(F)cc2[nH]1
",1.1801,0.7684871438549999,2.222224456087856
"C[C@]([NH3+])(c1ccccc1Br)[C@H]1CCO[C@]2(CCOC2)C1
",2.4919,0.8974908174230001,4.757877639728461
"CCc1ncc(C(=O)NC2CC[NH+](C[C@@H](O)COC)CC2)s1
",-0.5101,0.655168158145,4.292733624135892
"CC[C@H](C)N(CC)C(=O)c1cccc(C(F)(F)F)c1NC
",4.0077,0.859485732207,2.8798141039389407
"Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)nc2-c2cccnc2)n1C
",3.57032,0.5383888737470001,2.37117041602672
"CCOc1cccc(C(=O)N(C)Cc2nnc(C3CC3)n2C)c1
",2.3634,0.8217278242199999,2.240143859512296
"C[C@H](NC(=O)C[C@H]1CCCO1)c1cccc(OCc2ccccn2)c1
",3.4069,0.822158230393,2.8190878312257848
"CCCC(=O)N1CCC[C@@H]1C(=O)N1CCN([C@@H](C#N)c2ccccc2)CC1
",2.18658,0.801376518998,3.0404019448964155
"Cc1cscc1CNC(=O)N[C@@H](C)c1nc(C(=O)[O-])cs1
",1.43692,0.878715731254,3.6284586276910513
"Cc1ccc2c(c1)NC(=O)c1cccnc1N2
",2.69932,0.7211641621279999,2.305779925639616
"C[C@H](CNc1nc(-c2ccccn2)nc2c1CC[NH2+]CC2)n1cc[nH+]c1
",0.4893,0.714634012502,4.766969523419983
"Cc1ccc(Cc2cnc(NC(=O)[C@@H]3CCO[C@@H]3C)s2)cc1F
",3.54492,0.908202267324,3.2966047055442536
"O=C(CNC(=O)c1ccc2c(c1)OCO2)NC1CCN(C(=O)c2ccco2)CC1
",1.1591,0.790641976127,2.238316569872873
"CNC(=O)c1ccc(Sc2nnc(-c3cccs3)n2C)c([N+](=O)[O-])c1
",2.9626,0.537944906259,2.439469697715104
"CC[NH+]1CC[C@@H](N(C)C(=O)COc2ccc(F)cc2)[C@H](C)C1
",0.9761,0.8921787485609999,4.220400116932159
"O=C(CSc1nc2ccccc2o1)Nc1ccc(I)cc1
",4.1632,0.498438440669,2.004765436321198
"C[C@]1(CCc2ccccc2)NC(=O)N(CC(=O)N2CCc3sccc3[C@H]2c2cccs2)C1=O
",4.227,0.516709987168,3.3305610013257496
"Cc1cc(F)c([C@H](O)c2cc(Br)ccc2Cl)cc1F
",4.77082,0.792827336279,2.7201266750773616
"O=C(N[C@H]1CCN(C(=O)c2nn(-c3ccccc3)c(=O)c3ncccc23)C1)c1ccccc1
",2.4252,0.526785616024,2.739054693240556
"CNc1nc(C)cc(C[C@@H]2COc3ccccc3C2)n1
",2.62052,0.927294909482,2.963452818565438
"COc1ccc2nc(NC(=O)CSc3nccn3C)sc2c1
",2.7692,0.722566317874,2.15576071982412
"Cc1cscc1C(=O)OCc1nc(Cc2ccc(F)cc2)no1
",3.52642,0.653339968878,2.4838523603864218
"C[C@@H]1C[NH+](CCC(C)(C)C#N)C[C@H]1C
",1.0969799999999998,0.7268335351890001,5.31527591966988
"O=S(=O)(NC[C@H](O)C1CCCCC1)c1cccc2cccnc12
",2.4543,0.8797230937299999,2.690488997739348
"CC1CCC(NC(=O)N(C)C)(/C(N)=N/O)CC1
",0.9529,0.295539638902,2.9063988895328627
"CSCc1cc(F)ccc1CNC(=O)c1csc(C)n1
",3.38362,0.902355245333,2.3365646964903384
"CC(C)Oc1cccc([C@@H]2CCC[C@H]2O)c1
",3.1022,0.83707488125,2.744060981883249
"CCOc1ccc([C@@]2(C[NH2+]C3CC3)CCC[C@H]2C)cc1
",2.8689,0.84137224527,3.984090973991131
"Nc1cccc(Oc2ncccn2)c1
",1.8511,0.7334216544959999,2.0498423117709383
"CC[NH2+][C@H](Cc1nc(C)c(C)s1)c1cccc(OCC)c1
",3.0257400000000003,0.84442856707,3.620027525771346
"CC(C)c1nc(N2CC[NH+](C(C)C)CC2)sc1C[NH3+]
",0.1217,0.846904123219,4.6071888843529205
"CC1(C)CC(N2C[NH+](C3CCCCC3)CC2=O)CC(C)(C)[NH2+]1
",0.2867,0.773937303866,5.179098054840036
"C[C@H](NC(=O)Cn1ccc(C(F)(F)F)n1)c1ccc2ccccc2c1
",3.9325,0.7510337567730001,2.6301292521509474
"CSC[C@H]1CCC[NH+]1[C@H]1CCN([C@@H](C)c2ccccc2)C1
",2.2322,0.8943082950869999,4.719636892514073
"CN(CC(F)(F)F)C(=O)C[NH+](C1CC1)[C@@H]1CCS(=O)(=O)C1
",-0.7585,0.754160755927,4.779869413680373
"COc1ccccc1-n1nc(C(=O)N2CCCC[C@H]2C)c2ccccc2c1=O
",3.4089,0.687537414817,2.5792802309666367
"NC(=O)c1ccc(C(=O)N2CCC[C@@H]2Cn2cccn2)s1
",1.3483,0.935513112301,2.9660628451976816
"C[NH2+][C@@H]1[C@H](C[NH+](C)C[C@@H](C)O)CCC1(C)C
",-1.1201,0.579298941593,6.1446421077256765
"Cc1sc2nc(C[NH+]3CCN(CC(=O)NCCC4=CCCCC4)CC3)[nH]c(=O)c2c1C
",1.30864,0.5689722027340001,3.6113699093068057
"CC(C)n1cnc2nc(CSc3ccc(NC(=O)c4cccc(Cl)c4)cc3)cc(=O)n21
",4.6699,0.409870319277,2.6324138434625386
"CC(C)[C@H](NC(=O)c1cc[n+]([O-])cc1)c1ccc2c(c1)OCCO2
",2.2183,0.691537782682,2.9444827074885644
"Cc1ccc(SC2=C([N+](=O)[O-])N=C(C(C)C)[C@H]2CC(C)C)cc1
",5.30582,0.505857809834,3.5828140597740847
"CCC(=CC(=O)N1C[C@H](O)C[C@H]1c1ccc(C(F)(F)F)cc1)CC
",4.0861,0.807105952863,3.4727173815308534
"CNC(=O)c1ccn(-c2cccc(F)c2C#N)n1
",1.24268,0.8738011801109999,2.3962966567611463
"Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)Nc1ccc(F)cc1C#N
",3.88072,0.684835725643,2.209729063650005
"Clc1ccc(CNCc2cn3cc(Br)ccc3n2)cn1
",3.435,0.7170491011660001,2.455959296717697
"N#Cc1ccccc1CN(Cc1ccccn1)C[C@@H]1CCCO1
",3.13448,0.811434811872,2.6930613959293925
"C[C@@H](NCc1ccccc1Cl)C(=O)Nc1ccc(C#N)cc1
",3.3284800000000003,0.873486501823,2.2992782891482992
"CCC(=O)c1ccc(OCc2cn3cc(Cl)ccc3n2)cc1
",4.1594,0.6384141694309999,2.1695233571867565
"COc1cc(C[NH+]2C[C@H]3[C@@H](C2)OCCN3C)ccc1OCc1ccccc1
",1.3719,0.843346525746,4.018181373394364
"Cc1ccc(CN(C[C@@H]2CCCO2)C(=S)Nc2ccc(C)c(C)c2)o1
",4.58286,0.756932715461,2.778555173834896
"CCc1nn(C)c(OC)c1CNC(=O)NC[C@@H](O)c1ccncc1
",0.9189,0.709737911066,3.090104646436358
"CC[C@H]1CCC[NH+](CC(=O)N[C@@H](C)C(=O)N2CCCCC2)C1
",0.2085,0.7815396659780001,4.316387315402647
"O=C(c1ccccc1)C1CCN(C(=O)c2cc3ccccc3o2)CC1
",4.1679,0.649777185826,1.9350061360712687
"COCCN1CC[NH+](CCC(=O)Nc2sccc2C#N)C[C@@H]1C
",0.18378,0.763734412362,4.398781983650764
"C[C@@H]1CCCC[C@H]1NC(=O)NCCc1ccc(F)cc1
",3.2461,0.8578847172499999,2.542045629861578
"O=C(NC1CC1)N[C@@H](CCO)C1CCCCC1
",1.7793,0.6906691189740001,2.782648498913762
"C[C@@H]1OCCN(Cc2cc(C#N)cs2)[C@H]1C
",2.22898,0.791759734587,3.691636366498633
"O=C(NC[C@H](CO)Cc1ccccc1F)[C@H]1CC=CC[C@@H]1c1nc2ccccc2s1
",4.4526,0.527154909717,3.5197141268315493
"CCC(C)(C)C1CCC(NC(=O)c2cccc(N3NC(=O)[C@H]4CC=CC[C@H]4C3=O)c2)CC1
",4.3716,0.643176580928,3.5022004027770084
"C[C@@H](Cn1cccn1)OC(=O)c1cc(F)ccc1NC(=O)[C@@H]1C[C@H]1C
",2.8622,0.811122231667,3.3371363077812464
"NC(=O)Cn1c2ccc(F)cc2c2nc3n(c(=O)c21)CCCS3
",1.4714,0.7276687295890001,2.8038055717904005
"CC[NH2+][C@H](CC(C)C)[C@@]1(C)CCCO1
",1.5535,0.7223417784720001,4.820112444453775
"O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)c1cncc(Br)c1
",5.5421,0.605128432983,1.8138829712140991
"COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1cccc(Cl)c1
",4.117,0.776399835431,2.8522907324353675
"CN1CCc2cc([C@H](CNS(=O)(=O)c3ccc(F)cc3)N3CCOCC3)ccc21
",2.1698,0.7802552051999999,2.7924232287705184
"CCOc1ccc(/C=C(\C#N)C(=O)N(C)CC(=O)NC(C)C)cc1
",1.97528,0.61562324933,2.3303759992562902
"Cc1ccccc1C(c1ccccc1C)C(CC(=O)[O-])CC(=O)[O-]
",1.33154,0.777912071654,3.0942537830109966
"CC1(C)C(C#N)=C(SCc2cc3c(cc2Br)OCO3)NC(=O)[C@@H]1C#N
",3.44196,0.788292001618,3.536338922480616
"CN1C(=O)c2ccc(C(=O)N(Cc3ccccc3)Cc3ccco3)cc2C1=O
",3.3480000000000003,0.630428269713,2.1366879292780467
"Cc1cn([C@@H]2CCO[C@@]3(CCSC3)C2)nc1I
",3.02332,0.709443819848,4.921855597285413
"COc1cccc(Nc2nc(N3CCN(Cc4ccccc4)CC3)nc3c2cnn3C)c1
",3.4377,0.492900027762,2.2624231171913536
"O=C(CNC(=O)N[C@@H]1CCC[C@H]1c1ccccc1C(F)(F)F)NC1CC1
",2.9193,0.740472147668,3.0607973806139626
"OC[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1CO
",-0.2354,0.602677628082,4.645104362483508
"CC[C@H](C#N)Oc1cccc(CNC(=O)N(C)[C@@H](C)c2cccnc2)c1
",3.66518,0.8024547944820001,3.217930573448527
"O=C1[C@@H](Sc2nnc(Cc3cccs3)o2)CCN1c1ccccc1
",3.6195,0.680011271146,3.0278901544326704
"CC[C@H]1CCCC[C@H]1NC(=O)Nc1cccnc1C
",3.48032,0.855625455773,2.912798885956871
"CN(C)c1ccccc1NC(=O)CCc1cccc([N+](=O)[O-])c1
",3.2321,0.6456822963050001,1.9367508306661416
"CC(C)(C#N)/[N+]([O-])=C/C=[N+](/[O-])C(C)(C)C#N
",0.7529600000000001,0.309304032768,4.486321552271409
"Cc1cccc2cc(CN(Cc3cccs3)C(=O)[C@@H]3CCCO3)c(=O)[nH]c12
",3.60582,0.71473702531,2.949170452875723
"NC(=O)NCCc1cccnc1
",0.2924,0.691449816629,1.8548650908196027
"Cc1cc(NC(=O)C[C@H]2C[C@H]3CC[C@@H]2C3)no1
",2.74782,0.8698172170649999,3.951550190967722
"O=C(CNS(=O)(=O)c1cc(Cl)ccc1Cl)N1CCN(c2ccccc2F)CC1
",2.7596,0.763061801478,2.11853535531355
"C[C@@H]([C@H](O)c1ccccc1)[N+]1(C)Cc2cc3ccccc3cc2-c2c(ccc3ccccc23)C1
",7.2423,0.290732318839,3.6751312902057904
"CC(C)=C1Oc2c3c(cc(C)c2C1=O)OCN(Cc1ccccc1)C3
",4.21612,0.73987718199,2.8403649956566
"CCc1ncc(C(=O)N2CCC([C@H](O)c3ccccc3)CC2)s1
",3.2913,0.919674919208,2.7780931935435422
"COC(=O)[C@H](C)NC(=O)[C@@H]1CC(=O)N(c2ccc(C)cc2)C1
",1.02562,0.854608536281,2.6508112483370585
"CCS[C@H]1CC[C@H](NC(=O)Nc2cc(OC)ccc2F)C1
",3.63,0.8500601993870001,3.051267052651572
"Cc1n[nH]c(C)c1C[C@H](C)C(=O)Nc1cc2c(cc1Cl)OCCCO2
",3.65854,0.845528516557,3.0399180433597373
"Cc1ccc(-c2nnco2)cc1NC(=O)C(=O)N[C@@H]1CCCC[C@H]1CO
",1.6508200000000002,0.7215327544429999,3.2596977964143776
"CCC[C@@H](CC)n1c([C@H](C)Cl)nc2c(C)ccnc21
",4.790719999999999,0.70439959435,3.458770384970677
"O=c1[nH]nc(-c2cc([N-]S(=O)(=O)c3cccc(F)c3F)cc(C(F)(F)F)c2)[nH]1
",3.4561,0.617886982313,3.6230763705735938
"O=C(Nc1cccc(Cl)c1)c1ccc(CN2C(=O)[C@@H]3CCCN3C(=O)c3ccccc32)cc1
",4.7437,0.585000213597,2.5762448450624174
"CC(=O)Nc1cc(C(=O)N2CCO[C@@H]3CCCC[C@@H]32)ccc1F
",2.5677,0.908926924065,2.91200754578094
"CCNC(=O)c1cccc(NC(=O)NNc2ccc(Cl)nn2)c1
",2.0283,0.628655455837,2.2680297138022354
"CN(C(=O)c1cccc(C[NH+](C)C)c1)C1CCC1
",0.9556,0.8541265177240001,3.0703045939667977
"C[NH2+][C@]1(CO)CC[C@@H]([NH+]2C[C@@H](C)C[C@@H](C)C2)C1
",-0.976,0.614510809872,6.444864221487958
"C[C@H](Oc1ccc([N+](=O)[O-])cc1)C(=O)N1CCN(CCC#N)CC1
",1.41998,0.582758111789,2.60998202875553
"CCn1c2ccccc2c2cc(/C=N/N3C(=S)[NH+]=N[C@H]3c3cccc[nH+]3)ccc21
",2.7945,0.420378629443,4.390898671173616
"Cc1nn(C)cc1CN(C)C(=O)C[C@@H]1C(=O)NCC[NH+]1Cc1ccc2ccccc2c1
",0.81372,0.63017525617,4.145242573773677
"COCCNCc1cc(=O)nc([C@H]2C[NH+]3CCN2CC3)[nH]1
",-2.2389,0.548944577357,5.078952665730077
"CCCn1nnnc1C[S@](=O)CCC(=O)N1CCc2ccccc21
",1.3112,0.762747899402,3.2028462428023534
"S[C@H]1N=NC(c2ccccc2)=N1
",2.1124,0.640377807201,3.5503026543052183
"COc1ccc(/C=N/n2c(=O)c(C(C)(C)C)nn3cnnc23)cc1
",1.4743,0.6870903157539999,2.837965984242601
"CC(C)/N=c1\ccccn1C(=O)c1ccc(Cl)cc1
",3.1391,0.817195574516,2.2877548941776364
"CCOc1cccc([C@@H]([NH3+])C(C)(C)c2ccccc2)c1
",3.3461,0.872045691672,2.908338646530577
"O=C(Nc1cnn(Cc2ccccc2)c1)[C@H]1CC(c2cccc(F)c2)=NO1
",3.2022,0.74457445573,2.726232343370817
"CSc1cccc(NC(=O)[C@H](C)[n+]2ccn(-c3cccc(F)c3C(C)=O)c2)c1
",4.0281,0.373596935837,3.350472745759536
"CCOCCOC(=O)Cl
",1.3983,0.456090111395,2.373372237994788
"Cc1c(C(=O)NCc2ccc(F)cc2)cnn1C(C)C
",2.84152,0.925692634329,2.0265076835033256
"Nc1ncc(CO[C@@H]2CCOC2)s1
",1.0308,0.802334761091,3.3085221731549064
"COCc1nc(C)cc(N(C)[C@@H]2C[C@@](C)(OC)C2(C)C)n1
",2.5712200000000003,0.832888144738,4.004508489604449
"CCOC(=O)c1c(C)oc2nc(COC(=O)[C@@]34CCC(=O)N3CCS4)nc(N)c12
",1.3988200000000002,0.713679570891,3.644648334320927
"NC(=O)Nc1ccc(C(=O)OCc2nnsc2Cl)cc1
",2.0391,0.843902202932,2.2672103008859423
"COc1ccc(CCNC(C)=O)cc1S(=O)(=O)N1C[C@H]2CCCC[C@H]2C1
",2.1845,0.823295847,2.979232364807851
"Cc1[nH]ncc1CCCNC(=O)CCn1cc(Br)ccc1=O
",1.78142,0.7378389840620001,2.445999287707849
"CN[C@H](c1ccc(F)cc1F)c1c(F)cc(Br)cc1F
",4.3143,0.7815148251559999,2.82597784066977
"C[C@H]1CCc2c(sc(NC(=O)Cc3ccon3)c2C#N)C1
",2.91378,0.936947080627,3.1193466913515286
"COc1ccc(N2CCCN=C2NC(=O)c2ccccc2C)cc1
",2.99972,0.934768539778,2.1691411651940324
"O=C(CS(=O)(=O)Cc1nccn1Cc1ccccc1)NC1CCCC1
",1.905,0.821646176964,2.3248377746381816
"C[C@@H](O)CCN(C)S(=O)(=O)Cc1ccccc1C(F)(F)F
",2.2379,0.8746609268089999,2.901207670372507
"CCc1nc(C[NH+]2CCN(Cc3nc(-c4ccco4)no3)CC2)no1
",0.1757,0.692448370855,3.696743128068536
"Cc1cccnc1C(=O)Nc1c(C#N)cnn1C
",1.2475,0.867200309401,2.4427477336842216
"CCCC(CCC)CC(=O)N[C@H]1C[C@H]2CC[C@@H]1O2
",3.029,0.7487782076489999,4.437280861695866
"Cc1ccc(NNC(=O)N[C@@H]2CCN(c3cccc(Cl)c3)C2=O)nn1
",1.87002,0.7273910133210001,3.0061625411155024
"COc1ccc(Cc2nnc3sc(-c4cc(CC(C)C)[nH]n4)nn23)cc1
",3.3738,0.5533683638229999,2.660934104848277
"C[C@@H](Sc1nc(C[NH+]2CCCC2)nc2ccccc12)C(=O)[O-]
",0.039,0.640130999079,4.423584669864359
"CNC(=O)c1cc(S(=O)(=O)N(C)[C@H]2CCC[NH+](C3Cc4ccccc4C3)C2)cs1
",0.9429,0.7468332046289999,4.319094538750327
"COc1ccc(CC[C@H](C)NC(=O)c2ncccc2C(F)(F)F)cc1
",3.8601,0.8314683154279999,2.5607790562598804
"COc1ccc(C2=NC(C)(C)N(CC(=O)Nc3cc(OC)cc(OC)c3)C2=O)cc1
",2.7185,0.753132212639,2.3932777398744283
"O=C(c1ccc(S(=O)(=O)Cc2cc(F)ccc2F)c([N+](=O)[O-])c1)N1CCCCC1
",3.4730000000000003,0.528974250563,2.311387998444303
"COc1cccc([C@H]2C[NH+]=C(N)N2C2CCCCCC2)c1
",1.17,0.831328407088,3.43910961695052
"c1cc(CN2CCN(c3cnn4cnnc4c3)CC2)co1
",1.0395,0.725714146277,2.71827438966294
"COc1ccc([C@H]2N[C@@H](C(=O)[O-])CC3=c4ccccc4=[NH+][C@@H]32)cc1Cn1cc([N+](=O)[O-])cn1
",-2.0656,0.347664251256,4.6989128173514025
"Cc1cc(C)cc(CS(=O)(=O)CCC[NH3+])c1
",0.85024,0.844855859717,2.9681624288367043
"O=C(C[NH+]1CCC2(CC1)NC(=O)N(Cc1ccc(Cl)cc1)C2=O)Nc1ccc2c(c1)OCO2
",1.1767,0.575433701111,3.6829008774510825
"Cc1ccc(/C=C(\C#N)c2nc(-c3ccc(Cl)cc3Cl)cs2)o1
",6.0825,0.527791392917,2.536892199009337
"C[C@H](Cn1cccn1)NC(=O)N(C)Cc1ccc(Cl)s1
",2.8281,0.916371655615,2.9614856245525534
"CCCNC(=O)C1CN(C(=O)c2ccc3c(c2)OCO3)C1
",1.0135,0.91107277568,2.031308809480409
"C[NH+](Cc1cccnc1)C[C@H]1Cc2[nH+]c[nH]c2CN1
",-1.047,0.690086143357,5.545257768740753
"CC1(C)CN(C(=O)CCc2ccc(OC(F)F)cc2)CC[S@]1=O
",2.5901,0.821915564883,3.267383503233852
"O=C1CCC[C@H]1CC[S@](=O)C1CCCCC1
",2.8271,0.7542347256399999,3.670013356465189
"CNC(=O)CNS(=O)(=O)c1cccc(C(F)(F)F)c1
",0.7297,0.874555237367,2.0486427896783628
"COc1ccccc1[C@H](C)[NH+](C)CCC(=O)N1CCc2sccc2C1
",2.3074,0.860113965496,3.8352932335024574
"Cc1nccn1-c1ccc([C@H](C)NC(=O)NCC(=O)N2CCCCC2)cc1
",2.55342,0.848360251679,2.6926238379521834
"O=C(NC(=S)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1O)C12CC3CC(CC(C3)C1)C2
",3.5962,0.441458328404,3.7032219850860457
"CC(C)(C)c1ccc(C(=O)N/C(=C/c2ccc(O)cc2)C(=O)[O-])cc1
",2.2105,0.838894818651,2.4138860778056017
"C[C@]12CC=CC[C@]1(C)C(=O)N2
",1.2312,0.414130227823,4.539563612062916
"CC1=C(C)C[C@@H](C(=O)NCc2cccnc2)[C@H](C(=O)[O-])C1
",0.8103,0.844230460783,3.4716316707336645
"CC(C)N(CC(N)=O)C(=O)c1ccc2cc[nH]c2c1
",1.5038,0.880725559323,2.295717286719784
"Cc1ccc(NC(=O)N2CCC(N3CCN(Cc4ccccc4)C3=O)CC2)cc1Cl
",4.58252,0.7430046994,2.2248879862265625
"CCOc1cccc(NC(=O)C(=O)NCc2cnc(C)s2)c1
",2.10512,0.830510754287,2.1195382455242253
"COc1cccc(C(=O)Nc2cc(C)c(NC(C)=O)c(C)c2)c1OC
",3.53134,0.851021100935,1.970306213552208
"C[C@@H]1Cc2ccccc2N1C(=O)Cn1cnc2ccc(Cl)cc2c1=O
",3.0277,0.7034457132549999,2.6310858347233026
"CCc1ccc(NC(=O)[C@@H](C)Sc2nc(C)c(C)n2CC(C)C)cc1
",4.83764,0.6883587685879999,2.5777092844715668
"CN(C)c1cccc(C(=O)N(CCS(C)(=O)=O)C2CC2)c1
",1.4018,0.805181808872,2.2775546094431576
"Cc1ccc2cccc(C(=O)NCCNC(=O)CC3CCCC3)c2n1
",2.96952,0.787255016973,2.137180082330488
"C[C@H](NC(=O)c1ccc2c(c1)NC(=O)CO2)c1ccccc1F
",2.6476,0.911771746819,2.5195408320588726
"CCc1noc(CCCC(=O)NCc2nccc3ccccc23)n1
",2.8193,0.717741326242,2.3236218149790293
"CCn1c(-c2ccccc2C)nnc1S(=O)(=O)Cc1noc(C)n1
",1.93874,0.698348767955,2.6103951461254944
"Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cn3)n2)nc1
",2.9268400000000003,0.662866388195,2.4961615060956763
"[O-]C1=NC(=S)S/C1=C\c1ccccc1/C=C1\SC(=S)N=C1[O-]
",1.9494,0.753332710068,3.999676210784772
"CCOC(=O)C1=C(C)Oc2ncn3nc(-c4ccccn4)nc3c2[C@H]1c1ccc(OC)c(OC)c1
",3.5649,0.378801911905,3.2345037490933013
"CCOc1ccccc1C(=O)OCc1nnc(-c2ccc(Cl)cc2)o1
",4.1457,0.5924914879559999,1.9654916207920257
"C[C@@](O)(CNC(=O)c1ccc(OC[C@H]2CCCO2)cc1)c1ccc(F)cc1
",3.0210000000000004,0.7744589031829999,2.8657012455957163
"COCCC[NH+]1CCC(c2nnc(C[NH+]3CCC(O)CC3)n2C)CC1
",-1.8465,0.535030469088,4.847010851561259
"COc1ccc(C(=O)Nc2ccc(Oc3cccc(C#N)c3)cc2)cc1[N+](=O)[O-]
",4.51968,0.46813470224,2.000410137281076
"O=C(Cc1ccccc1Br)C1([NH+]2CCCCC2)CCCC1
",2.9423,0.877000634483,3.744160139978197
"O=C(NC[C@@H]1CC=CCC1)C(=O)c1cnn(-c2ccccc2)c1
",2.5275,0.5234151832680001,2.9245027750068555
"COc1cc(NC(=O)C[S@](=O)Cc2c(C)nn(C)c2Cl)cc(OC)c1
",2.28652,0.791660768015,3.0432658455575403
"O=S(=O)(c1ccc(Cl)cc1)n1ccc2cccnc21
",2.9267,0.723129550988,2.067215610191182
"COCCOc1ccccc1CN1CCNC(=O)C[C@@H]1c1ccccc1
",2.775,0.772553491225,2.642621831638081
"C[C@H](NC(=O)Nc1ccc(F)cc1OCC1CC1)C(=O)N1CCCC[C@H]1C
",3.5255,0.778312729307,2.9977707760652472
"C[C@@H]1CCC[C@@H](OC(=O)[C@@H]2CC(=O)N(Cc3ccco3)C2)C1
",2.75,0.7982754036040001,3.3221294990254737
"C[C@H](NC(=O)CN(C)S(C)(=O)=O)c1ccc(-n2cccn2)cc1
",0.9409,0.863295266918,2.667851635101984
"CCCCN(C)c1ccc([N+](=O)[O-])c(C(=O)[O-])c1
",1.1946,0.566482574808,2.6997865798380687
"Cc1ccn2/c(=N/C(=O)[C@@H]3CSCN3C(=O)C3CCCC3)[nH]nc2c1
",1.48982,0.8891736603779999,3.6969466147883088
"CC[C@H]1CN(C(=O)N[C@@H](C)c2noc(-c3ccccc3)n2)C[C@@H](C)O1
",3.0065,0.912332561733,3.44834686880626
"C[C@H]([NH2+]CCCO)c1ccccc1N(C)C
",0.7594,0.7107356336059999,3.8034109868271297
"O=C(Nc1ccc(OC(F)(F)F)cc1)[C@H]1CCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1
",4.3958,0.6143904830479999,2.702911497665428
"CC[C@@H](NC[C@H]1C[C@H](O)C[NH+]1Cc1ccccc1)c1c(C)nn(C)c1C
",1.29594,0.708024477579,4.628995122443143
"CS(=O)(=O)N[C@@H](c1ccccc1)c1ccc(Cl)cc1
",2.9786,0.93305213513,2.254732856243585
"C[C@H]1C[C@@H]1C(=O)Nc1ccc(F)cc1C(=O)N1CCN(Cc2ccccn2)CC1
",2.7732,0.8392637746230001,2.8576161147353165
"O=C(CCNC(=O)N1CCCN(c2nccs2)CC1)NC1CCCC1
",1.8137,0.840061046493,2.295408243552828
"CCCCNc1nc(NCC)c2ccccc2[nH+]1
",2.6927,0.7659758019699999,3.3779521123824465
"COc1ccc(OC)c(NC(=O)c2cc(C)n(C3CC3)c2C)c1
",3.70934,0.889445073841,1.9718079048419668
"COc1cc(CC(=O)O[C@@H]2C[C@H]3CC[C@@H]2C3)cc(OC)c1OC
",2.9867,0.746709895309,3.879659841465812
"C[C@H]1OCC[C@H]1C(=O)NC[C@@H]1CCC[C@H](O)C1
",1.0787,0.787416904841,3.747982741690429
"CC[C@@](C)([C@@H](O)CCC1CC1)[NH+](C)C
",0.8507,0.662921618567,4.617936938380901
"Cc1csc([C@@H](C#N)C(=O)[C@H](C)Sc2ccc(Cl)cc2)n1
",4.462,0.723440599287,3.2999584611845942
"Cc1ccc(-c2n[nH]c(NC(=O)c3ccc(F)cc3)n2)cc1
",3.17152,0.7684383709299999,1.9994266538900531
"COC(=O)c1ccc(/C=c2/sc3n(c2=O)C(N)=C(C#N)[C@@H](c2ccc(C(=O)OC)cc2)C=3C#N)cc1
",1.43436,0.536773322628,3.2056937188441994
"Cc1cccc(CN(C)[C@@H](C)[C@@H](C)C[NH3+])c1
",1.6933200000000002,0.8122254859100001,3.531192574012051
"COC(=O)C(C)(C)C[NH2+][C@H]1CCc2ccccc21
",1.4365,0.8276290759739999,3.759456035372812
"O=C(COC(=O)c1ccc(Cl)cc1)NCc1cccc(Cl)c1
",3.4666,0.831294377914,1.6161546226954415
"CCc1nc(-c2ccc(N3CCN(C(=O)c4cccc(Cl)c4)CC3)[nH+]c2)no1
",2.7289,0.671589215043,3.0354485703036884
"O=C1N[C@H](c2cccs2)[C@H](C(=O)c2ccc(Cl)cc2)[C@](O)(C(F)(F)F)N1
",3.5054,0.669470320162,3.5495888274020526
"CCNC(=O)c1cccc(CNC(=O)[C@H]2COc3ccccc3C2)c1
",2.3038,0.880412186698,2.453552384019078
"CC(C)(C(=O)N(CCC(F)(F)F)CC1CC1)c1ccc(F)cc1
",4.2943,0.682768116885,2.4830562925198616
"C[C@H]1CN(S(=O)(=O)c2cccc(C(=O)NC3(C(=O)[O-])CCCCC3)c2)C[C@H](C)O1
",0.6671,0.7573936515080001,3.446789928056143
"O=C(OCc1ccccn1)c1cccc(S(=O)(=O)N2CCCCCC2)c1
",3.0033,0.7442818241179999,1.9766977971559656
